"ASV_ID","ASV_sha","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_3299","76252159e853a93528e6acafb025e687","Bacteria","Actinomycetota","Actinomycetia","Actinomycetales","Dermatophilaceae","Flexivirga",NA
"ASV_3300","418fe63b08204ceb208ac6bb1a759137","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae",NA,NA
"ASV_3301","ef16fd4ab7e10034c58abd29e4292872","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","70-9",NA,NA
"ASV_3302","3620b3d40699843e767d91f56288375a","Bacteria","Dormibacterota","Dormibacteria","Dormibacterales","Dormibacteraceae","SCQL01","SCQL01 sp004299235"
"ASV_3303","7e11eff8c5af7bcde962bd184a691cd9","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae",NA,NA
"ASV_3304","60515e266cec8bcaa46c28d008da37fe","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales",NA,NA,NA
"ASV_3305","28902ca0f5e03a0bf689824ca561b230","Bacteria","Acidobacteriota","Polarisedimenticolia","Polarisedimenticolales","Polarisedimenticolaceae",NA,NA
"ASV_3306","1cd05baa9328cad1c251db93d1c67ffe","Bacteria","Bacillota","Bacilli","Acholeplasmatales","Acholeplasmataceae","Phytoplasma",NA
"ASV_3307","48b8353033bfe2ea74053ece9ccd5761","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",NA,NA
"ASV_3308","c4d6e4c45b1eba23f306c8cf34adfb0b","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas_E",NA
"ASV_3309","6496f7b2a2e58d784eb5c7953cc4f58c","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"ASV_3310","cf42c1a4762a0bf2bf090d7f510f10ed","Bacteria","Bacillota","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus",NA
"ASV_3311","b7178af2a8ebf0cb9c1e56605f18602b","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","Ferruginibacter sp017303335"
"ASV_3312","e123758b592b4421cd3b476c87dd4e08","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","JAFKFJ01","JAFKFJ01 sp017307335"
"ASV_3313","65950c498e3ab8a626cd4933152a8853","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium_B",NA
"ASV_3314","8b9e66565f0af622514630741f39c0dd","Bacteria","Chloroflexota","UBA6077","UBA6077","UBA6077","JAJYNT01",NA
"ASV_3315","053eef1ee13a6df2e6df2498c80610e8","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA,NA
"ASV_3316","93b9a99de2f0292098a4ad6f1046cbd5","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Micromonosporaceae","Actinoplanes",NA
"ASV_3317","1ee0b46c5b4913566406c18c2f8e2bd8","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA
"ASV_3318","f15cb2694010d1c367e4b061145124b3","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia sp019061405"
"ASV_3319","ee003a545599b8b9c39e14bfcc1a960a","Bacteria","Eremiobacterota","Eremiobacteria","Baltobacterales","Baltobacteraceae",NA,NA
"ASV_3320","2e6380e7caadf0e14f755ebd98b8fc15","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales",NA,NA,NA
"ASV_3321","be59f76cbb9efe0af310b9ceb951145d","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Luteolibacter","Luteolibacter sp903908495"
"ASV_3322","163c739e4aaf3e9912238595fdb1649d","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Marinobacter","Marinobacter manganoxydans"
"ASV_3323","0b5a7ce1320b954f09e8a89d88590b05","Bacteria","Bacillota","Bacilli","Paenibacillales","Paenibacillaceae","Saccharibacillus",NA
"ASV_3324","0489240e092ba4f441358d52312d8cb5","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Aquisphaera","Aquisphaera giovannonii"
"ASV_3325","ede684fe9fbe6404a21995c912a5862b","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Tsuneonella",NA
"ASV_3326","53d13a9949d2570bb052a9e068bb3eb7","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae",NA,NA
"ASV_3327","8386377ff72d001387153cb0cba5816a","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA,NA
"ASV_3328","0236d83b5659cd340e545b548078c937","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia",NA
"ASV_3329","6f4df12379b21b67850058bd3e6347d1","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Commensalibacter",NA
"ASV_3330","01dee391e1f141455332a4b78439907c","Bacteria","Bacillota_A","Clostridia","Christensenellales","CAG-74","RUG740",NA
"ASV_3331","9df6960a0e7a2242fd5085a0511dfab3","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","BOG-931","BOG-931 sp019075925"
"ASV_3332","c408ceded04359ffa71019f77dfb2349","Bacteria","Actinomycetota","Acidimicrobiia","Acidimicrobiales",NA,NA,NA
"ASV_3333","2c454b3242586beff4b9d49308b3c88b","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Belnapia",NA
"ASV_3334","01cf134ea937610ac9591095a6261c12","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"ASV_3335","7499792f84c47ac5627c57369c17b14f","Bacteria","Chloroflexota","Limnocylindria","Limnocylindrales","CSP1-4","C-114","C-114 sp015478725"
"ASV_3336","f5ffbf00d60fe573c4624b240435a79b","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas_G",NA
"ASV_3337","9d644fc76b43984fe0cffcd5a88b13c0","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA
"ASV_3338","fc3adad625bbb272244fa6636a18b97f","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","D16-34","D16-34 sp011039175"
"ASV_3339","64f61cd70699054f850795a53dabda02","Bacteria","Bacillota_A","Clostridia","Oscillospirales","CAG-272","UMGS1865","UMGS1865 sp944391805"
"ASV_3340","d3ddd51636064074937e7a840ec40188","Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","AWTP1-30","AWTP1-30 sp003963225"
"ASV_3341","416f34d5dbeb6be750440745d452ac1f","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae",NA,NA
"ASV_3342","a5f2b4c1bcad7e7f68ffc11c7e0cc00c","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","AG11",NA
"ASV_3343","19dc1403741910510eb354470a17e583","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Trebonia","Trebonia kvetii"
"ASV_3344","615bbf68dfc0c580f7347e584b866bc2","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas_D",NA
"ASV_3345","81df08457e7ef2cbcceb37180bb9c497","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"ASV_3346","24c6d4184b9fb1fb9bc865d62659f913","Bacteria","Armatimonadota","Armatimonadia","Armatimonadales","Capsulimonadaceae","Capsulimonas","Capsulimonas corticalis"
"ASV_3347","40874d61006874f7c87d904707d320d9","Bacteria","Bacillota_A","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium sp001916075"
"ASV_3348","ca2b23c1b70c9034ea6412255f88eb7f","Bacteria","Bdellovibrionota","Bacteriovoracia","Bacteriovoracales","Bacteriovoracaceae","Bacteriovorax","Bacteriovorax stolpii"
"ASV_3349","fdd33a5b090f2d0471673ad8a5636297","Bacteria","Bacillota","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Laceyella","Laceyella sacchari"
"ASV_3350","0287fd6f5639b6037d52875c0f275abb","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas_I","Sphingomonas_I crusticola"
"ASV_3351","4e06f75a4dbbcb664726330fcd382ddd","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541",NA,NA
"ASV_3352","56ff45dfefe0c42fa408dc04677572fa","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Azonexus",NA
"ASV_3353","f9d19611b0d3bf10f95144b16c5eed9e","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Nakamurellaceae","Nakamurella","Nakamurella lactea"
"ASV_3354","696c31443f33dbb17b31b25efbafeec0","Bacteria","Acidobacteriota","Terriglobia","Bryobacterales","Bryobacteraceae","KBS-96","KBS-96 sp000381625"
"ASV_3355","38e6590dd91eb0b5561b608de27426eb","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae_B",NA,NA
"ASV_3356","d0de6943690d39c544f83ce04a1e7778","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Jatrophihabitantaceae","Jatrophihabitans_A","Jatrophihabitans_A telluris"
"ASV_3357","ced3bd694c53f243905aac47e8022e27","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","Ferruginibacter sp017303335"
"ASV_3358","7646fbf42897a699dd01c212278d0bc3","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tautonia",NA
"ASV_3359","bcb871b59e8070b874ac216a9fcf816d","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae",NA,NA
"ASV_3360","a3e9b2cf7351e4436f37a987bdfff524","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA,NA
"ASV_3361","af6dd6d5fa8cecb850bafe9eb10f5de5","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium sp022348085"
"ASV_3362","a85b396c01dcbd5268856c1529d2fc3e","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",NA
"ASV_3363","3e81ee7c26bb8bf368d62eb2811155e1","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","AV80",NA
"ASV_3364","7ae0f4d8a1ea5030098244b397ed6aa6","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidocella",NA
"ASV_3365","b391fff18a71481cfb2ad8238ad96d37","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","Chthoniobacter sp021414005"
"ASV_3366","f4ca24355cdbac7181b362a21da39d70","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"ASV_3367","3331d268dcab6b75a203c222e93bf172","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodopseudomonas","Rhodopseudomonas rhenobacensis"
"ASV_3368","189d4467bc790cd91ab3d5534ddd4fe8","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Corynebacterium",NA
"ASV_3369","9efba7258876473640664e01874fe1e0","Bacteria","Actinomycetota","Actinomycetia","Actinomycetales","Microbacteriaceae","Glaciihabitans","Glaciihabitans sp018449675"
"ASV_3370","0252f73292c7079cf56dae37b977c326","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae",NA,NA
"ASV_3371","943df9b072e794d1b842227a15938842","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Micromonosporaceae","Actinoplanes",NA
"ASV_3372","499f5eee2ee38252e4f757fdf6605672","Bacteria","Actinomycetota","Actinomycetia","Actinomycetales","Cellulomonadaceae","Sanguibacter",NA
"ASV_3373","1da28f75286a42c7588b3189dc9c2434","Bacteria","Chloroflexota","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae",NA,NA
"ASV_3374","c0ab109074263d74d56ea85678500009","Bacteria","Dormibacterota","Dormibacteria","Dormibacterales","Dormibacteraceae","SCQL01","SCQL01 sp004299235"
"ASV_3375","506f5ea5ad2c9a963f6daae83d0b98a6","Bacteria","Bacillota","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus",NA
"ASV_3376","e7fc47f2de50c067f03c1f8c68e4c443","Bacteria","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV_3377","4e785e304960829bf6d8a1134afa431d","Bacteria","Chloroflexota","Chloroflexia","Thermomicrobiales","UBA6265","CADCWI01","CADCWI01 sp902806355"
"ASV_3378","33b8d3cee3827139106e3ca27874d624","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia",NA
"ASV_3379","1a4e301e469029534dbd15b366830e4b","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium caeni"
"ASV_3380","1e12b1c74d41b426dc767384717e1e92","Bacteria","Bacillota_B","Peptococcia","DRI-13","DRI-13","Thermanaerosceptrum","Thermanaerosceptrum fracticalcis"
"ASV_3381","5502fab5ea28231060c04e16998f9276","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Dietzia","Dietzia sp024732245"
"ASV_3382","52828849c62ca764a158977a52696339","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tautonia",NA
"ASV_3383","041e31c76b3af4a527eaa5b3dd702b6e","Bacteria","Pseudomonadota","Alphaproteobacteria","ATCC43930","Stellaceae","AP-15","AP-15 sp021812165"
"ASV_3384","8ffe5fe638d961c56332b4211aaa80b3","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Trebonia","Trebonia kvetii"
"ASV_3385","fe5b867a508c1fe71eac03b2d7d41488","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium sp002363255"
"ASV_3386","c9991e175420ae05b83cadf5386b7c02","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"ASV_3387","820d1ed03c35ecc394cc718140f4d173","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"ASV_3388","742072549b40ace75103aeab3caf3b1d","Bacteria","Acidobacteriota","Terriglobia","Bryobacterales","Bryobacteraceae","KBS-96","KBS-96 sp000381625"
"ASV_3389","0a3364f6916b003a245009d6c58efe8e","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Parafilimonas","Parafilimonas terrae"
"ASV_3390","4fc5a9023c459f131ebd554216e12f4d","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Marinobacter",NA
"ASV_3391","85db987388e7661bfe4827fecc6c617a","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"ASV_3392","5d3dd86c2101086bc390675f91a2d951","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","UBA11358","UBA11358",NA
"ASV_3393","a1bc52bba87dbc36a866847e95369037","Bacteria","Patescibacteria","Saccharimonadia","UBA4664","UBA4664",NA,NA
"ASV_3394","ab3085896df74115459f6158fa506d36","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas_E",NA
"ASV_3395","9dcc99d34cbeb0adb2993565948a778a","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"ASV_3396","998ba143ff3e07514679cb2909a4faf0","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Terriglobus","Terriglobus roseus_A"
"ASV_3397","f20010d5ba03679af8c7f856920c1bad","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Polyangium","Polyangium aurulentum"
"ASV_3398","b7b09a14f7ee384621894831d47f1ec5","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","AV80",NA
"ASV_3399","57a3c34742f693d8aea35c3e5c2c7dbc","Bacteria","Bacillota_A","Clostridia","Lachnospirales","Lachnospiraceae","Lachnotalea","Lachnotalea soehngenii"
"ASV_3400","5f7b75a5db295266d469a95993ad2162","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"ASV_3401","8c62057124fe085e2a533d92b403e29e","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"ASV_3402","41c0f8a6ffd5c1c2a9ffc36e597a42b9","Bacteria","Actinomycetota","Actinomycetia","Actinomycetales","Microbacteriaceae","Gryllotalpicola","Gryllotalpicola protaetiae"
"ASV_3403","583b755c6d14b097e66fa4dbcc411627","Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas_B",NA
"ASV_3404","1ad967685d14fb6e596b06495733f3e4","Bacteria","Pseudomonadota","Gammaproteobacteria","DSM-16500","DSM-16500",NA,NA
"ASV_3405","946d0c874c0395a7da247b201efc5228","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas","Roseomonas nepalensis"
"ASV_3406","340c3bfd27b289312aa1e38836b8d3e5","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Rhodopila","Rhodopila sp009765975"
"ASV_3407","4e6862a7fbfed8e6e57fcdbaf0b6f14e","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Usitatibacteraceae","FEB-7",NA
"ASV_3408","b4fabd97a49e76487a83b3a0282209d7","Bacteria","Pseudomonadota","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",NA,NA
"ASV_3409","2148e48e8f9c0d6e20b90a4199473ed6","Bacteria","Bdellovibrionota","Bacteriovoracia","Bacteriovoracales","Bacteriovoracaceae","UBA4096","UBA4096 sp020048985"
"ASV_3410","6fc934428eefe754692f41331c494d72","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","CAHJWH01","CAHJWH01 sp009765965"
"ASV_3411","d4ad71f3eb83fd64d945f5abcd212aff","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Trebonia","Trebonia kvetii"
"ASV_3412","eb1989e33f64c3dd787f02779df7f2b0","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium jeikeium_A"
"ASV_3413","743acf57d47d41a025289f52812a4a39","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Arsenophonus",NA
"ASV_3414","419fd81c2cdac1a5d38831e40efdc3b0","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Halomonadaceae","Zymobacter","Zymobacter palmae"
"ASV_3415","17a8ab3b146311a8f235099481fd05eb","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Palsa-295",NA
"ASV_3416","a3206bfe57757b2d54be4250bcfd333e","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales",NA,NA,NA
"ASV_3417","d28ff0efa2340473f3fd85e0912f3f55","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae_B","Variovorax",NA
"ASV_3418","b91472902d7ee69aca79abec887c75e5","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","EB88","EB88 sp003858395"
"ASV_3419","942ec60e75a4f9183b9b69cbf8960379","Bacteria","Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Granulicatella",NA
"ASV_3420","d3629fab6a8a2433828631d44df40e64","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales",NA,NA,NA
"ASV_3421","40d658eb384e0671842e24b201b1900c","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"ASV_3422","eef015bbe013a5c88f43fc90e0b30bb8","Bacteria","Pseudomonadota","Alphaproteobacteria","Micropepsales","Micropepsaceae","Rhizomicrobium",NA
"ASV_3423","003de4c63ca4f76473e3a74b017a9e26","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","OLB17",NA
"ASV_3424","d9bf738ec0c24626d9b473022117229e","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","JANWYO01","JANWYO01 sp025055215"
"ASV_3425","d616a7b6a55b10243fde04f3fb80587c","Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas_D",NA
"ASV_3426","22dd16548dd833344c3ede3695bb4ad2","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA,NA
"ASV_3427","409e07460b1cb6ebb5242532bbe70667","Bacteria","Pseudomonadota","Alphaproteobacteria","Micropepsales","Micropepsaceae","Rhizomicrobium","Rhizomicrobium sp018449595"
"ASV_3428","724823295d6ad8eb67652102ce5cd65d","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Casimicrobiaceae","VBCG01","VBCG01 sp016861105"
"ASV_3429","dfd88de1a54773d22eceb96d1c728792","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","UBA964",NA
"ASV_3430","7ed8d83d3a6a1ea1730226df01804efb","Bacteria","Actinomycetota","Actinomycetia","Actinomycetales","Quadrisphaeraceae","Quadrisphaera",NA
"ASV_3431","01016c051a17d3bf2bd288d837b65ec4","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales",NA,NA,NA
"ASV_3432","1433eabfdd8340253553f56bc3e8d206","Bacteria","Actinomycetota","Actinomycetia","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides litoris"
"ASV_3433","6afec32fcfcf3f6ee364fd1b3b85a115","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","70-9",NA,NA
"ASV_3434","c49854bc022ead0837355a34ce1977ca","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Puia","Puia sp017307755"
"ASV_3435","4126c2eb36bd48c1b053aa71facc058f","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","UBA695","UBA695 sp903933715"
"ASV_3436","360c97b5a29427fff5598ba32349c65c","Bacteria","Armatimonadota","Armatimonadia","Armatimonadales","Capsulimonadaceae","Capsulimonas","Capsulimonas corticalis"
"ASV_3437","3518ff85b3000b087a450c75b8f2cfe5","Bacteria","Armatimonadota","Armatimonadia","Armatimonadales","Capsulimonadaceae","Capsulimonas","Capsulimonas corticalis"
